Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
20,5,35,11,5,11,62,0
20,5,25,9,6,14,54,0
20,5,65,15,1,11,92,0
20,5,66,6,3,14,89,0
20,5,27,6,5,15,53,0
20,5,75,6,1,10,92,0
20,5,54,11,4,12,81,0
20,5,54,18,3,12,87,0
20,5,69,8,0,14,91,0
20,5,52,19,6,10,87,0
20,5,66,8,0,12,86,0
20,5,54,11,0,13,78,0
20,5,151,48,15,3,217,3
20,5,170,62,18,2,252,3
20,5,134,59,11,3,207,3
20,5,166,63,22,1,252,3
20,5,173,64,10,2,249,3
20,5,176,45,22,2,245,3
20,5,162,59,27,1,249,3
20,5,171,46,15,3,235,3
20,5,158,44,26,2,230,3
20,5,151,64,16,0,231,3
20,5,162,65,14,3,244,3
20,5,179,44,23,1,247,3
20,5,175,59,11,3,248,3
20,5,173,63,13,2,251,3
20,5,144,66,11,3,224,3
20,5,132,68,22,4,226,3
20,5,161,50,10,0,221,3
20,5,151,56,29,1,237,3
20,5,168,59,24,1,252,3
20,5,144,65,20,3,232,3
20,5,179,63,12,2,256,3
20,5,161,56,12,4,233,3
20,5,134,67,12,1,214,3
20,5,140,70,23,4,237,3
20,5,50,26,9,1,86,0
20,5,55,28,5,0,88,0
20,5,65,20,2,0,87,0
20,5,60,21,2,1,84,0
20,5,36,8,3,9,56,0
20,5,39,5,4,11,59,0
20,5,26,8,3,0,37,0
20,5,23,4,0,5,32,0
20,5,50,2,0,4,56,0
20,5,30,2,3,1,36,0
20,5,48,10,4,2,64,0
20,5,39,6,6,1,52,0
20,5,47,10,3,9,69,0
20,5,26,3,5,3,37,0
20,5,25,6,3,9,43,0
20,5,19,1,0,11,31,0
20,5,14,5,0,11,30,0
20,5,18,5,1,11,35,0
21,7,16,3,0,14,33,0
21,7,20,0,1,17,38,0
21,7,19,1,0,14,34,0
21,7,12,2,1,10,25,0
21,7,14,1,1,12,28,0
21,7,87,7,7,4,105,0
21,7,51,7,4,5,67,0
21,7,79,1,10,6,96,0
21,7,100,40,29,5,174,3
21,7,112,13,39,0,164,2
21,7,120,16,34,2,172,3
21,7,123,14,26,3,166,2
21,7,142,27,27,4,200,3
21,7,139,38,49,2,228,3
21,7,134,24,21,2,181,3
21,7,102,13,31,0,146,2
21,7,102,16,43,4,165,2
21,7,106,16,32,1,155,2
21,7,117,19,42,3,181,3
21,7,139,36,40,3,218,3
21,7,81,10,39,29,159,2
21,7,67,20,33,29,149,2
21,7,46,24,35,16,121,2
21,7,68,29,29,20,146,2
21,7,45,16,15,5,81,0
21,7,44,16,9,13,82,0
21,7,138,18,20,8,184,3
21,7,142,24,39,9,214,3
21,7,116,35,42,6,199,3
21,7,149,22,37,8,216,3
21,7,100,12,39,7,158,2
21,7,101,23,45,5,174,3
21,7,122,40,48,10,220,3
21,7,112,34,39,9,194,3
21,7,112,12,41,5,170,3
21,7,116,22,23,7,168,3
21,7,90,13,15,33,151,2
21,7,61,17,10,8,96,0
21,7,65,16,12,32,125,2
21,7,82,16,14,34,146,2
21,7,15,5,0,14,34,0
21,7,18,5,1,13,37,0
21,7,14,4,0,10,28,0
21,7,10,2,1,15,28,0
22,6,11,5,1,11,28,0
22,6,20,4,1,17,42,0
22,6,12,2,1,18,33,0
22,6,15,0,1,16,32,0
22,6,19,5,0,15,39,0
22,6,14,5,0,10,29,0
22,6,18,2,1,12,33,0
22,6,13,4,0,17,34,0
22,6,59,29,9,14,111,0
22,6,83,6,4,9,102,0
22,6,150,19,24,3,196,3
22,6,148,35,46,1,230,3
22,6,146,23,23,4,196,3
22,6,140,21,39,3,203,3
22,6,149,36,35,1,221,3
22,6,125,34,42,0,201,3
22,6,147,34,20,5,206,3
22,6,128,33,21,4,186,3
22,6,111,38,50,5,204,3
22,6,144,20,32,4,200,3
22,6,136,36,40,4,216,3
22,6,75,17,37,29,158,2
22,6,45,6,7,15,73,0
22,6,96,16,39,17,168,3
22,6,60,18,28,12,118,2
22,6,118,15,27,13,173,3
22,6,132,12,27,9,180,3
22,6,149,14,50,5,218,3
22,6,106,35,41,5,187,3
22,6,150,29,27,7,213,3
22,6,110,30,46,5,191,3
22,6,129,35,34,5,203,3
22,6,133,21,26,5,185,3
22,6,148,34,45,7,234,3
22,6,144,39,43,8,234,3
22,6,126,27,44,8,205,3
22,6,103,34,49,5,191,3
22,6,69,23,12,31,135,2
22,6,63,18,11,5,97,0
23,1,13,2,1,17,33,0
23,1,10,2,1,12,25,0
23,1,12,0,1,16,29,0
23,1,13,1,1,16,31,0
23,1,17,3,0,10,30,0
23,1,10,4,1,16,31,0
23,1,20,1,1,16,38,0
23,1,16,1,1,15,33,0
23,1,51,14,0,5,70,0
23,1,63,25,2,8,98,0
23,1,72,7,1,4,84,0
23,1,86,18,6,1,111,0
23,1,120,36,32,0,188,3
23,1,135,20,31,0,186,3
23,1,112,40,42,3,197,3
23,1,135,13,20,3,171,3
23,1,150,25,36,0,211,3
23,1,108,40,45,1,194,3
23,1,131,18,41,1,191,3
23,1,148,31,20,4,203,3
23,1,120,26,22,1,169,3
23,1,147,12,32,0,191,3
23,1,73,9,35,12,129,2
23,1,18,6,6,6,36,0
23,1,82,2,40,17,141,2
23,1,42,14,15,14,85,0
23,1,56,18,29,17,120,2
23,1,65,16,32,15,128,2
23,1,107,11,26,19,163,2
23,1,45,17,7,6,75,0
23,1,104,40,22,9,175,3
23,1,113,21,26,5,165,2
23,1,120,29,37,6,192,3
23,1,129,10,39,6,184,3
23,1,119,29,40,10,198,3
23,1,119,25,32,9,185,3
23,1,123,10,30,7,170,3
23,1,111,33,28,5,177,3
23,1,110,12,47,8,177,3
23,1,139,15,43,9,206,3
23,1,132,29,25,7,193,3
23,1,86,24,20,34,164,2
23,1,54,9,15,7,85,0
23,1,59,12,16,35,122,2
23,1,73,18,10,35,136,2
23,1,106,9,12,31,158,2
23,1,18,3,0,11,32,0
23,1,12,3,1,13,29,0
24,2,17,2,0,18,37,0
24,2,11,4,0,12,27,0
24,2,15,5,1,16,37,0
24,2,19,4,1,17,41,0
24,2,10,2,1,12,25,0
24,2,10,0,0,11,21,0
24,2,10,1,0,12,23,0
24,2,73,12,5,5,95,0
24,2,80,10,4,15,109,0
24,2,68,17,6,10,101,0
24,2,109,40,38,0,187,3
24,2,124,25,31,1,181,3
24,2,126,22,21,1,170,3
24,2,120,31,29,5,185,3
24,2,101,20,47,5,173,3
24,2,139,40,48,2,229,3
24,2,137,40,21,5,203,3
24,2,131,26,36,0,193,3
24,2,114,27,45,4,190,3
24,2,102,14,46,1,163,2
24,2,116,24,32,5,177,3
24,2,41,12,15,10,78,0
24,2,90,25,26,10,151,2
24,2,108,21,37,14,180,3
24,2,53,19,33,9,114,2
24,2,75,23,31,13,142,2
24,2,47,21,9,18,95,0
24,2,116,20,17,19,172,3
24,2,65,14,6,9,94,0
24,2,100,21,45,9,175,3
24,2,121,24,31,6,182,3
24,2,110,15,50,5,180,3
24,2,103,17,28,5,153,2
24,2,136,38,20,5,199,3
24,2,119,22,32,9,182,3
24,2,132,17,36,5,190,3
24,2,147,10,41,5,203,3
24,2,111,12,44,6,173,3
24,2,102,27,32,5,166,2
24,2,137,25,29,7,198,3
24,2,71,17,15,31,134,2
24,2,91,9,11,32,143,2
24,2,95,6,11,35,147,2
24,2,76,16,10,31,133,2
24,2,102,18,19,29,168,3
24,2,60,23,10,13,106,0
24,2,104,15,10,32,161,2
24,2,12,1,0,12,25,0
25,3,13,1,0,10,24,0
25,3,20,0,0,10,30,0
25,3,19,1,1,11,32,0
25,3,15,1,1,15,32,0
25,3,59,25,2,7,93,0
25,3,58,25,2,5,90,0
25,3,113,40,36,4,193,3
25,3,113,16,50,2,181,3
25,3,121,27,50,4,202,3
25,3,150,17,28,0,195,3
25,3,136,29,23,0,188,3
25,3,142,32,27,2,203,3
25,3,106,32,42,2,182,3
25,3,131,19,26,1,177,3
25,3,133,23,21,3,180,3
25,3,123,17,50,1,191,3
25,3,124,21,35,2,182,3
25,3,136,26,20,4,186,3
25,3,92,10,39,19,160,2
25,3,58,13,10,12,93,0
25,3,22,28,11,18,79,0
25,3,92,18,34,18,162,2
25,3,97,17,38,20,172,3
25,3,92,18,31,6,147,2
25,3,67,22,7,5,101,0
25,3,144,15,42,8,209,3
25,3,120,11,47,7,185,3
25,3,108,10,36,6,160,2
25,3,141,13,50,6,210,3
25,3,121,37,29,8,195,3
25,3,142,40,22,6,210,3
25,3,137,23,28,7,195,3
25,3,117,10,27,8,162,2
25,3,100,16,37,7,160,2
25,3,148,11,42,8,209,3
25,3,148,27,39,6,220,3
25,3,75,9,14,6,104,0
25,3,87,21,14,34,156,2
25,3,64,24,11,6,105,0
25,3,69,11,12,8,100,0
25,3,104,10,16,33,163,2
25,3,98,13,13,33,157,2
25,3,13,5,0,18,36,0
25,3,17,1,0,11,29,0
25,3,17,4,0,11,32,0
26,4,10,1,0,17,28,0
26,4,14,2,1,14,31,0
26,4,54,14,10,16,94,0
26,4,55,15,1,10,81,0
26,4,64,27,5,5,101,0
26,4,52,13,5,15,85,0
26,4,73,11,4,3,91,0
26,4,106,27,45,5,183,3
26,4,145,21,40,5,211,3
26,4,133,19,28,5,185,3
26,4,117,31,49,0,197,3
26,4,146,17,34,0,197,3
26,4,101,35,42,3,181,3
26,4,103,28,32,1,164,2
26,4,150,10,26,0,186,3
26,4,135,23,48,0,206,3
26,4,104,10,48,2,164,2
26,4,144,39,50,1,234,3
26,4,132,10,49,0,191,3
26,4,142,19,31,1,193,3
26,4,27,24,10,5,66,0
26,4,84,11,27,26,148,2
26,4,82,30,32,10,154,2
26,4,57,12,9,17,95,0
26,4,79,17,34,8,138,2
26,4,69,14,32,18,133,2
26,4,127,27,40,5,199,3
26,4,136,10,27,7,180,3
26,4,148,14,37,9,208,3
26,4,122,16,28,6,172,3
26,4,132,12,45,9,198,3
26,4,136,29,29,10,204,3
26,4,103,33,48,10,194,3
26,4,132,37,23,10,202,3
26,4,136,39,39,6,220,3
26,4,120,24,36,5,185,3
26,4,126,34,38,9,207,3
26,4,101,15,12,35,163,2
26,4,17,5,1,16,39,0
26,4,17,2,0,17,36,0
26,4,15,2,0,15,32,0
26,4,20,0,1,12,33,0
27,5,15,2,1,16,34,0
27,5,20,2,0,17,39,0
27,5,12,2,0,16,30,0
27,5,12,0,0,11,23,0
27,5,19,5,1,18,43,0
27,5,11,0,0,15,26,0
27,5,15,4,1,17,37,0
27,5,39,14,0,15,68,0
27,5,33,7,3,10,53,0
27,5,77,8,7,15,107,0
27,5,53,11,7,15,86,0
27,5,73,17,6,13,109,0
27,5,76,14,1,12,103,0
27,5,58,14,0,15,87,0
27,5,57,18,7,13,95,0
27,5,80,16,0,10,106,0
27,5,38,7,1,13,59,0
27,5,53,20,6,12,91,0
27,5,30,9,7,10,56,0
27,5,50,19,4,10,83,0
27,5,31,14,3,14,62,0
27,5,28,18,5,10,61,0
27,5,31,15,4,12,62,0
27,5,52,19,0,10,81,0
27,5,42,9,2,13,66,0
27,5,151,55,27,2,235,3
27,5,180,69,29,1,279,3
27,5,149,41,23,3,216,3
27,5,167,60,27,3,257,3
27,5,134,45,22,3,204,3
27,5,180,62,26,4,272,3
27,5,156,54,25,3,238,3
27,5,171,60,18,1,250,3
27,5,174,53,10,3,240,3
27,5,154,61,16,3,234,3
27,5,161,53,11,1,226,3
27,5,148,48,13,2,211,3
27,5,136,60,27,2,225,3
27,5,143,68,16,0,227,3
27,5,152,51,22,2,227,3
27,5,132,58,15,4,209,3
27,5,155,58,15,4,232,3
27,5,144,62,12,3,221,3
27,5,161,51,20,1,233,3
27,5,137,46,13,2,198,3
27,5,149,61,16,1,227,3
27,5,158,46,20,1,225,3
27,5,134,65,22,0,221,3
27,5,134,65,10,2,211,3
27,5,73,24,4,0,101,0
27,5,61,26,8,0,95,0
27,5,75,24,8,0,107,0
27,5,68,29,14,0,111,0
27,5,66,23,10,0,99,0
27,5,50,23,1,0,74,0
27,5,33,6,0,4,43,0
27,5,21,5,6,15,47,0
27,5,22,7,1,2,32,0
27,5,31,6,0,15,52,0
27,5,41,8,3,2,54,0
27,5,24,6,5,11,46,0
27,5,45,6,6,10,67,0
27,5,24,11,6,2,43,0
27,5,47,6,2,12,67,0
27,5,46,1,1,4,52,0
27,5,26,3,2,3,34,0
27,5,19,0,1,17,37,0
27,5,19,4,0,12,35,0
27,5,12,0,0,17,29,0
28,6,19,4,0,14,37,0
28,6,20,0,0,11,31,0
28,6,15,2,0,18,35,0
28,6,11,2,0,18,31,0
28,6,19,0,0,17,36,0
28,6,18,3,0,17,38,0
28,6,128,18,31,3,180,3
28,6,127,24,27,0,178,3
28,6,130,31,22,0,183,3
28,6,108,13,38,1,160,2
28,6,116,22,37,2,177,3
28,6,143,28,27,4,202,3
28,6,118,32,21,5,176,3
28,6,121,35,32,0,188,3
28,6,109,28,39,2,178,3
28,6,135,11,23,5,174,3
28,6,100,30,29,2,161,2
28,6,138,32,26,4,200,3
28,6,42,9,37,28,116,2
28,6,80,6,12,6,104,0
28,6,44,17,27,30,118,2
28,6,25,12,13,5,55,0
28,6,110,23,34,9,176,3
28,6,80,26,35,6,147,2
28,6,101,37,48,9,195,3
28,6,149,32,29,10,220,3
28,6,136,21,33,9,199,3
28,6,125,14,26,5,170,3
28,6,118,28,23,8,177,3
28,6,114,32,45,6,197,3
28,6,123,37,46,8,214,3
28,6,111,25,35,10,181,3
28,6,66,8,11,9,94,0
28,6,53,22,14,35,124,2
28,6,74,10,12,32,128,2
28,6,61,21,15,32,129,2
28,6,74,16,14,34,138,2
28,6,17,0,1,12,30,0
28,6,14,0,0,14,28,0
28,6,17,2,0,18,37,0
29,7,19,5,0,12,36,0
29,7,19,2,1,12,34,0
29,7,55,4,7,13,79,0
29,7,82,2,4,14,102,0
29,7,86,5,1,13,105,0
29,7,112,30,26,0,168,3
29,7,147,31,46,0,224,3
29,7,116,20,40,2,178,3
29,7,138,13,21,5,177,3
29,7,132,25,40,2,199,3
29,7,124,14,31,4,173,3
29,7,104,24,29,5,162,2
29,7,140,31,21,4,196,3
29,7,121,35,37,3,196,3
29,7,135,23,37,5,200,3
29,7,149,20,30,5,204,3
29,7,117,14,39,0,170,3
29,7,54,24,37,20,135,2
29,7,56,14,38,12,120,2
29,7,29,18,10,9,66,0
29,7,53,27,27,17,124,2
29,7,95,22,28,9,154,2
29,7,68,28,31,15,142,2
29,7,144,28,24,8,204,3
29,7,112,31,43,8,194,3
29,7,149,28,20,10,207,3
29,7,131,29,34,8,202,3
29,7,104,31,41,9,185,3
29,7,141,30,27,7,205,3
29,7,117,10,47,9,183,3
29,7,112,13,37,6,168,3
29,7,127,40,39,8,214,3
29,7,131,15,31,6,183,3
29,7,66,8,10,11,95,0
29,7,61,23,18,34,136,2
29,7,74,9,14,35,132,2
29,7,57,14,11,16,98,0
29,7,73,9,13,5,100,0
29,7,10,4,1,13,28,0
29,7,16,1,0,12,29,0
30,1,13,3,1,12,29,0
30,1,10,3,1,12,26,0
30,1,15,4,0,12,31,0
30,1,14,0,0,15,29,0
30,1,16,0,0,16,32,0
30,1,94,1,1,14,110,0
30,1,63,12,10,17,102,0
30,1,148,26,25,0,199,3
30,1,115,20,31,3,169,3
30,1,140,38,38,0,216,3
30,1,150,17,35,5,207,3
30,1,149,11,42,2,204,3
30,1,150,22,38,3,213,3
30,1,147,32,25,4,208,3
30,1,138,39,45,4,226,3
30,1,149,16,49,1,215,3
30,1,139,10,50,2,201,3
30,1,109,25,49,2,185,3
30,1,38,8,6,5,57,0
30,1,55,25,33,21,134,2
30,1,83,22,40,20,165,2
30,1,101,22,39,19,181,3
30,1,62,29,31,11,133,2
30,1,42,22,5,9,78,0
30,1,37,17,12,16,82,0
30,1,137,14,41,10,202,3
30,1,122,21,20,10,173,3
30,1,104,19,39,9,171,3
30,1,147,21,40,9,217,3
30,1,105,38,34,7,184,3
30,1,124,23,46,5,198,3
30,1,135,18,20,5,178,3
30,1,107,35,23,8,173,3
30,1,136,32,26,8,202,3
30,1,134,23,49,8,214,3
30,1,60,21,13,6,100,0
30,1,68,6,15,34,123,2
30,1,67,19,12,9,107,0
30,1,109,25,16,20,170,3
30,1,15,5,1,14,35,0
30,1,18,4,0,11,33,0
31,2,19,3,0,18,40,0
31,2,17,0,1,14,32,0
31,2,10,2,0,18,30,0
31,2,19,4,0,16,39,0
31,2,16,1,0,15,32,0
31,2,16,4,0,15,35,0
31,2,13,0,0,16,29,0
31,2,65,10,3,8,86,0
31,2,60,20,5,6,91,0
31,2,70,13,4,13,100,0
31,2,129,31,36,1,197,3
31,2,146,28,47,3,224,3
31,2,137,23,27,0,187,3
31,2,131,28,24,0,183,3
31,2,134,10,44,0,188,3
31,2,108,35,22,3,168,3
31,2,146,14,37,2,199,3
31,2,147,21,41,5,214,3
31,2,110,34,35,0,179,3
31,2,110,40,50,2,202,3
31,2,145,25,20,5,195,3
31,2,6,24,12,13,55,0
31,2,60,19,14,7,100,0
31,2,86,13,27,11,137,2
31,2,126,24,35,8,193,3
31,2,117,28,33,10,188,3
31,2,144,36,49,10,239,3
31,2,137,19,23,9,188,3
31,2,118,19,48,5,190,3
31,2,119,27,28,8,182,3
31,2,117,34,36,10,197,3
31,2,124,30,44,10,208,3
31,2,141,36,48,5,230,3
31,2,100,18,16,34,168,3
31,2,69,13,13,8,103,0
31,2,64,14,10,6,94,0
31,2,17,5,0,14,36,0
31,2,15,5,0,18,38,0
31,2,14,5,0,13,32,0
1,3,19,1,1,18,39,0
1,3,15,5,1,12,33,0
1,3,15,0,1,13,29,0
1,3,18,5,1,12,36,0
1,3,15,0,0,18,33,0
1,3,14,1,0,12,27,0
1,3,16,4,0,18,38,0
1,3,56,21,3,0,80,0
1,3,69,14,6,18,107,0
1,3,109,38,34,5,186,3
1,3,147,38,23,3,211,3
1,3,135,19,48,5,207,3
1,3,101,23,41,5,170,3
1,3,138,21,28,1,188,3
1,3,136,20,32,1,189,3
1,3,123,19,25,5,172,3
1,3,108,30,46,5,189,3
1,3,128,15,43,5,191,3
1,3,129,37,41,1,208,3
1,3,127,18,28,3,176,3
1,3,142,37,46,3,228,3
1,3,149,26,46,1,222,3
1,3,108,24,34,7,173,3
1,3,108,17,33,7,165,2
1,3,16,21,10,16,63,0
1,3,91,22,34,8,155,2
1,3,89,19,37,18,163,2
1,3,76,28,39,14,157,2
1,3,102,37,48,9,196,3
1,3,115,36,41,8,200,3
1,3,142,23,23,6,194,3
1,3,134,15,29,8,186,3
1,3,146,18,49,9,222,3
1,3,126,24,48,9,207,3
1,3,138,18,27,6,189,3
1,3,129,13,43,6,191,3
1,3,127,35,23,10,195,3
1,3,144,20,22,7,193,3
1,3,117,19,31,7,174,3
1,3,90,7,17,31,145,2
1,3,74,6,12,34,126,2
1,3,71,16,14,9,110,0
1,3,15,2,0,10,27,0
1,3,14,1,1,17,33,0
2,4,10,4,1,11,26,0
2,4,11,0,0,16,27,0
2,4,13,1,1,13,28,0
2,4,17,5,1,15,38,0
2,4,19,3,0,13,35,0
2,4,19,3,1,12,35,0
2,4,54,15,10,8,87,0
2,4,107,0,1,2,110,0
2,4,78,2,4,9,93,0
2,4,143,33,27,1,204,3
2,4,133,40,37,0,210,3
2,4,123,37,34,4,198,3
2,4,133,34,36,1,204,3
2,4,145,10,37,0,192,3
2,4,141,39,40,5,225,3
2,4,134,12,22,2,170,3
2,4,126,10,26,4,166,2
2,4,136,22,31,0,189,3
2,4,128,26,42,4,200,3
2,4,106,12,28,4,150,2
2,4,140,27,36,2,205,3
2,4,40,20,37,28,125,2
2,4,59,5,36,12,112,2
2,4,116,21,22,17,176,3
2,4,70,13,12,10,105,0
2,4,24,20,15,17,76,0
2,4,113,38,45,7,203,3
2,4,110,31,37,7,185,3
2,4,126,15,26,6,173,3
2,4,100,15,29,7,151,2
2,4,147,28,29,10,214,3
2,4,146,22,50,10,228,3
2,4,148,23,27,5,203,3
2,4,149,17,41,9,216,3
2,4,136,32,41,7,216,3
2,4,101,22,33,9,165,2
2,4,87,18,13,34,152,2
2,4,50,21,14,9,94,0
2,4,63,23,19,34,139,2
2,4,73,9,11,5,98,0
2,4,62,21,10,35,128,2
2,4,100,17,16,33,166,2
2,4,102,14,15,34,165,2
2,4,68,12,15,32,127,2
2,4,12,0,0,12,24,0
2,4,15,2,1,14,32,0
3,5,11,2,0,17,30,0
3,5,14,1,1,11,27,0
3,5,11,5,1,11,28,0
3,5,17,5,0,15,37,0
3,5,20,0,0,12,32,0
3,5,29,10,0,12,51,0
3,5,39,20,1,10,70,0
3,5,76,9,7,13,105,0
3,5,33,17,0,13,63,0
3,5,64,14,1,12,91,0
3,5,44,7,1,11,63,0
3,5,53,8,4,15,80,0
3,5,75,6,7,13,101,0
3,5,60,11,4,10,85,0
3,5,35,14,2,14,65,0
3,5,27,10,2,12,51,0
3,5,61,20,7,14,102,0
3,5,43,18,6,14,81,0
3,5,54,10,4,14,82,0
3,5,30,12,1,14,57,0
3,5,72,8,6,12,98,0
3,5,55,17,7,15,94,0
3,5,36,20,0,13,69,0
3,5,168,55,10,0,233,3
3,5,135,61,28,2,226,3
3,5,168,68,27,2,265,3
3,5,139,44,16,1,200,3
3,5,156,63,12,3,234,3
3,5,141,51,27,3,222,3
3,5,144,44,16,3,207,3
3,5,132,65,23,0,220,3
3,5,180,48,17,2,247,3
3,5,140,67,20,4,231,3
3,5,163,62,12,0,237,3
3,5,148,70,15,0,233,3
3,5,134,47,22,3,206,3
3,5,162,51,13,0,226,3
3,5,136,49,15,1,201,3
3,5,147,52,26,0,225,3
3,5,174,54,25,1,254,3
3,5,135,69,20,1,225,3
3,5,142,55,21,1,219,3
3,5,144,59,14,2,219,3
3,5,180,49,17,0,246,3
3,5,153,59,20,4,236,3
3,5,139,43,27,3,212,3
3,5,179,60,12,0,251,3
3,5,76,21,6,1,104,0
3,5,51,20,12,1,84,0
3,5,50,24,11,0,85,0
3,5,59,25,8,0,92,0
3,5,90,21,0,0,111,0
3,5,56,21,4,1,82,0
3,5,70,25,11,2,108,0
3,5,53,22,13,2,90,0
3,5,59,27,5,2,93,0
3,5,32,5,5,13,55,0
3,5,36,6,7,2,51,0
3,5,35,10,0,2,47,0
3,5,40,10,5,10,65,0
3,5,44,6,1,3,54,0
3,5,40,6,1,3,50,0
3,5,45,2,7,7,61,0
3,5,44,2,6,5,57,0
3,5,33,4,4,5,46,0
3,5,22,5,3,13,43,0
3,5,33,5,5,1,44,0
3,5,18,4,1,11,34,0
4,6,16,4,1,15,36,0
4,6,10,4,1,16,31,0
4,6,15,5,0,10,30,0
4,6,15,0,0,15,30,0
4,6,14,0,1,12,27,0
4,6,10,1,0,11,22,0
4,6,18,5,0,18,41,0
4,6,12,4,0,11,27,0
4,6,74,4,4,13,95,0
4,6,102,21,42,3,168,3
4,6,140,35,50,0,225,3
4,6,105,33,29,4,171,3
4,6,134,26,27,1,188,3
4,6,123,35,45,1,204,3
4,6,128,31,26,0,185,3
4,6,105,32,43,0,180,3
4,6,137,13,31,5,186,3
4,6,148,37,46,2,233,3
4,6,105,14,35,2,156,2
4,6,148,17,42,5,212,3
4,6,116,22,30,3,171,3
4,6,143,28,46,1,218,3
4,6,30,24,13,13,80,0
4,6,74,23,35,10,142,2
4,6,67,5,36,17,125,2
4,6,59,11,33,25,128,2
4,6,73,12,32,5,122,2
4,6,47,29,28,9,113,2
4,6,114,11,40,20,185,3
4,6,112,16,30,11,169,3
4,6,120,30,28,15,193,3
4,6,38,27,12,18,95,0
4,6,107,28,45,8,188,3
4,6,100,16,49,7,172,3
4,6,145,15,20,9,189,3
4,6,133,17,22,8,180,3
4,6,117,36,41,10,204,3
4,6,113,26,26,8,173,3
4,6,149,33,45,10,237,3
4,6,134,35,26,7,202,3
4,6,106,11,45,9,171,3
4,6,121,37,34,6,198,3
4,6,10,1,1,12,24,0
4,6,16,4,0,16,36,0
4,6,18,1,0,18,37,0
4,6,18,1,0,16,35,0
5,7,11,5,0,14,30,0
5,7,19,1,0,11,31,0
5,7,18,4,0,11,33,0
5,7,15,3,1,12,31,0
5,7,66,20,2,16,104,0
5,7,147,26,44,5,222,3
5,7,139,27,29,1,196,3
5,7,119,31,36,5,191,3
5,7,105,17,29,4,155,2
5,7,124,29,41,1,195,3
5,7,118,19,34,1,172,3
5,7,101,37,32,0,170,3
5,7,109,11,48,1,169,3
5,7,143,12,23,3,181,3
5,7,143,40,30,0,213,3
5,7,128,16,34,0,178,3
5,7,14,25,14,16,69,0
5,7,92,3,33,21,149,2
5,7,91,16,28,9,144,2
5,7,90,30,32,8,160,2
5,7,120,21,22,14,177,3
5,7,120,12,40,13,185,3
5,7,70,18,28,5,121,2
5,7,56,17,15,8,96,0
5,7,141,15,20,6,182,3
5,7,150,19,46,7,222,3
5,7,119,37,22,8,186,3
5,7,144,14,44,5,207,3
5,7,110,25,46,6,187,3
5,7,138,15,31,10,194,3
5,7,140,35,41,5,221,3
5,7,103,24,28,8,163,2
5,7,142,27,30,5,204,3
5,7,149,13,22,9,193,3
5,7,126,40,39,8,213,3
5,7,53,19,11,18,101,0
5,7,102,6,14,35,157,2
5,7,66,12,16,33,127,2
5,7,18,4,0,18,40,0
6,1,19,5,1,15,40,0
6,1,15,2,1,16,34,0
6,1,14,5,0,17,36,0
6,1,11,3,1,10,25,0
6,1,12,4,0,16,32,0
6,1,94,1,9,3,107,0
6,1,56,11,9,15,91,0
6,1,80,16,5,10,111,0
6,1,138,35,47,4,224,3
6,1,123,27,22,4,176,3
6,1,114,30,36,2,182,3
6,1,122,30,37,2,191,3
6,1,148,10,28,2,188,3
6,1,127,38,48,0,213,3
6,1,113,32,44,1,190,3
6,1,131,26,40,1,198,3
6,1,108,27,44,5,184,3
6,1,109,19,49,3,180,3
6,1,125,15,28,3,171,3
6,1,139,30,35,4,208,3
6,1,103,35,50,2,190,3
6,1,64,13,40,12,129,2
6,1,50,2,7,14,73,0
6,1,99,16,39,26,180,3
6,1,70,21,32,18,141,2
6,1,51,22,12,16,101,0
6,1,139,25,41,5,210,3
6,1,109,12,49,6,176,3
6,1,124,24,47,9,204,3
6,1,135,29,39,7,210,3
6,1,137,15,37,7,196,3
6,1,119,28,46,9,202,3
6,1,127,21,28,5,181,3
6,1,109,37,44,9,199,3
6,1,145,27,35,7,214,3
6,1,133,36,28,6,203,3
6,1,138,19,36,5,198,3
6,1,83,11,14,33,141,2
6,1,54,17,14,8,93,0
6,1,58,18,14,6,96,0
6,1,56,16,12,9,93,0
6,1,105,14,13,32,164,2
6,1,13,1,0,11,25,0
7,2,16,3,0,15,34,0
7,2,15,1,1,15,32,0
7,2,60,12,8,15,95,0
7,2,67,23,7,3,100,0
7,2,66,6,9,5,86,0
7,2,121,22,30,0,173,3
7,2,130,27,39,5,201,3
7,2,139,31,44,3,217,3
7,2,129,14,43,5,191,3
7,2,131,28,43,5,207,3
7,2,119,39,24,1,183,3
7,2,142,25,34,5,206,3
7,2,123,22,22,3,170,3
7,2,115,39,20,2,176,3
7,2,111,17,32,1,161,2
7,2,126,31,48,2,207,3
7,2,51,14,33,14,112,2
7,2,101,21,34,18,174,3
7,2,98,29,34,12,173,3
7,2,75,24,27,7,133,2
7,2,71,21,38,11,141,2
7,2,119,13,32,7,171,3
7,2,114,11,39,13,177,3
7,2,114,26,16,20,176,3
7,2,120,32,39,9,200,3
7,2,143,24,35,6,208,3
7,2,121,28,21,5,175,3
7,2,134,23,28,10,195,3
7,2,103,13,37,10,163,2
7,2,122,12,48,10,192,3
7,2,145,39,23,6,213,3
7,2,105,13,48,10,176,3
7,2,144,13,40,10,207,3
7,2,103,18,40,5,166,2
7,2,120,15,34,8,177,3
7,2,58,23,14,34,129,2
7,2,58,13,11,33,115,2
